task_id,sigma_over_m_cm2_g,scale_radius_over_rs,assembly_time_myr,phase,target_time_myr,sample_time_myr,sample_index,position,radius_pc,feed_radius_pc,baryon_mass_fraction,density_msun_pc3,radial_velocity_km_s,velocity_dispersion_km_s,dynamical_time_myr,collision_time_myr,conduction_radius_time_myr,conduction_gradient_time_myr,inflow_time_myr,thermal_length_pc,knudsen_number
135,100.0,0.04,0.05,assembly_end,0.05,0.06,3,inward_flux_median,0.914455455357331,0.914455455357331,1.0,114.66685799083808,-1.6538085190455662,2.5874732962475733,0.13004599945480447,0.06992456632511465,0.6186668426336172,0.6186668426336172,0.5406595872646648,0.914455455357331,0.4017716211762679
135,100.0,0.04,0.05,final,2.0,2.0,100,hernquist_radius,1.1977055309790143,12.194459484776724,1.0,283.1164559231151,-0.0856083824496625,5.83304550649269,0.15225604198825185,0.01256270300408053,1.037567523054134,1.037567523054134,13.679818711023392,1.1977055309790143,0.11342170433217882
135,100.0,0.04,0.05,final,2.0,2.0,100,inward_flux_median,12.194459484776724,12.194459484776724,1.0,4.063684056522464,-1.6747226855766515,4.553138447144974,1.8039524797935103,1.1212766525745284,4.312562339249416,4.312562339249416,7.119774356976943,12.194459484776724,1.2128393150274468
136,100.0,0.04,0.2,mid_assembly,0.1,0.1,5,hernquist_radius,1.1977055309790143,0.9651616453781562,0.5,85.64963554305767,-0.6565850322759069,2.767230604857126,0.22851739087195427,0.08753317851567703,0.7559681709588866,0.7559681709588866,1.783633641473604,1.1977055309790143,0.43467631657883193
136,100.0,0.04,0.2,mid_assembly,0.1,0.1,5,inward_flux_median,0.9651616453781562,0.9651616453781562,0.5,108.17039354971652,-0.7955391192840326,2.656746101971944,0.18697411020435112,0.07219134090220714,0.6335875160540908,0.6335875160540908,1.1862742216432132,0.9651616453781562,0.4028745497423945
136,100.0,0.04,0.2,assembly_end,0.2,0.2,10,hernquist_radius,1.1977055309790143,1.4081942126045655,1.0,85.70505572555986,-3.1889549914934636,3.1034669914864836,0.16610442422591973,0.07799917303109169,0.6559470763537608,0.6559470763537608,0.3672385327416874,1.1977055309790143,0.3874572026905321
136,100.0,0.04,0.2,assembly_end,0.2,0.2,10,inward_flux_median,1.4081942126045655,1.4081942126045655,1.0,71.1047199347172,-2.778011412353324,3.119903714290486,0.19520598456794047,0.0935198817701575,0.7640985548648254,0.7640985548648254,0.49564999682064753,1.4081942126045655,0.4231396123591762
136,100.0,0.04,0.2,final,2.0,2.0,100,hernquist_radius,1.1977055309790143,12.194459484776724,1.0,280.86478309069025,-0.08621140063801049,5.831573857845446,0.15236285932612473,0.012666613017582474,1.029666753586837,1.029666753586837,13.584133228186992,1.1977055309790143,0.11390418104910063
136,100.0,0.04,0.2,final,2.0,2.0,100,inward_flux_median,12.194459484776724,12.194459484776724,1.0,4.073993257441269,-1.6769051533202015,4.506857122841059,1.811059565907754,1.1299246270134633,4.410987339593359,4.410987339593359,7.110508073881153,12.194459484776724,1.2237427924345212
137,100.0,0.04,0.5,mid_assembly,0.25,0.24,12,hernquist_radius,1.1977055309790143,1.4081942126045655,0.470016,86.06537406313906,-1.2231390661046566,2.9995340849599272,0.2330374642047861,0.0803639562204656,0.6864502785466103,0.6864502785466103,0.9574603448690233,1.1977055309790143,0.40004243157781216
137,100.0,0.04,0.5,mid_assembly,0.25,0.24,12,inward_flux_median,1.4081942126045655,1.4081942126045655,0.470016,71.75374064666156,-1.065305616535368,3.0489155657234215,0.27232223182629783,0.09483171973354725,0.7928201981763603,0.7928201981763603,1.2925129900081909,1.4081942126045655,0.43102892899189527
137,100.0,0.04,0.5,assembly_end,0.5,0.5,25,hernquist_radius,1.1977055309790143,2.5496176394142833,1.0,99.0458516245212,-4.380201402055,4.58620360947401,0.15963265481428632,0.04567241204283182,0.47909290368706453,0.42014417481379995,0.26736376813767215,1.1216035089548473,0.24389484046620752
137,100.0,0.04,0.5,assembly_end,0.5,0.5,25,inward_flux_median,2.5496176394142833,2.5496176394142833,1.0,35.00747616768759,-2.956204129084358,3.6794340138094457,0.3583270032593004,0.16106521246102118,1.1071799690747948,1.1071799690747948,0.8433099296331715,2.5496176394142833,0.511343418342086
137,100.0,0.04,0.5,final,2.0,2.0,100,hernquist_radius,1.1977055309790143,11.553805576908188,1.0,279.10406317819684,-0.08518994125503346,5.821550291010453,0.1522811521773956,0.012768466984831226,1.0250788709551195,1.0250788709551195,13.747012086196792,1.1977055309790143,0.11445963509646442
137,100.0,0.04,0.5,final,2.0,2.0,100,inward_flux_median,11.553805576908188,11.553805576908188,1.0,4.4490445948418404,-1.729541449119215,4.471344428716666,1.7211437170863746,1.042890440429692,4.19130163884894,4.19130163884894,6.531917017465041,11.553805576908188,1.1803276629693529
138,100.0,0.04,1.0,mid_assembly,0.5,0.5,25,hernquist_radius,1.1977055309790143,2.0545894565008713,0.5,91.34551950980439,-1.7618880358529923,3.4705460840843183,0.22323856278207282,0.06544229250992695,0.6080936072526939,0.6080936072526939,0.6646887476526653,1.1977055309790143,0.33560826638647606
138,100.0,0.04,1.0,mid_assembly,0.5,0.5,25,inward_flux_median,2.0545894565008713,2.0545894565008713,0.5,46.84184202762269,-1.2517629254277907,3.4365921748946655,0.38287316749704325,0.12887883702167188,1.004008175133953,1.004008175133953,1.604905808044561,2.0545894565008713,0.47329194219112874
138,100.0,0.04,1.0,assembly_end,1.0,1.0,50,hernquist_radius,1.1977055309790143,4.373710719835535,1.0,221.1146584248059,-0.5283395622419386,5.551912949506226,0.15513625223031685,0.01689987093986373,0.8550415474326479,0.8550415474326479,2.2165804640597084,1.1977055309790143,0.1348412205106007
138,100.0,0.04,1.0,assembly_end,1.0,1.0,50,inward_flux_median,4.373710719835535,4.373710719835535,1.0,17.854863554413388,-2.4666616974351903,4.041318116856626,0.6387010832342297,0.2875173102783386,1.6796390350144261,1.6796390350144261,1.7337522718189593,4.373710719835535,0.6518876966169805
138,100.0,0.04,1.0,final,2.0,2.0,100,hernquist_radius,1.1977055309790143,10.371702597188497,1.0,277.55218904090475,-0.08525300903891156,5.80025093292941,0.15227909023125422,0.012887008971981062,1.0232634768009021,1.0232634768009021,13.736842432398106,1.1977055309790143,0.11520066312583994
138,100.0,0.04,1.0,final,2.0,2.0,100,inward_flux_median,10.371702597188497,10.371702597188497,1.0,5.289568072505742,-1.820790335806978,4.406522944568553,1.5516526580210597,0.8900764779283905,3.7839055822494063,3.7839055822494063,5.5697627154983085,10.371702597188497,1.0984187786010178
139,100.0,0.07,0.0,mid_assembly,0.02,0.02,1,hernquist_radius,2.0545894565008713,1.2641178246418958,1.0,47.31469712426915,-0.25352083399682557,3.0167568062827796,0.35820271650835506,0.14534737903306297,1.2062268323544068,1.2062268323544068,7.924246530914563,2.0545894565008713,0.5364580376723178
139,100.0,0.07,0.0,mid_assembly,0.02,0.02,1,inward_flux_median,1.2641178246418958,1.2641178246418958,1.0,80.89393417655297,-0.3857595810813307,2.685696573296536,0.23372856283130528,0.09549280886967777,0.8331267771885511,0.8331267771885511,3.204183737337394,1.2641178246418958,0.46084954854350196
139,100.0,0.07,0.0,assembly_end,0.02,0.02,1,hernquist_radius,2.0545894565008713,1.2641178246418958,1.0,47.31469712426915,-0.25352083399682557,3.0167568062827796,0.35820271650835506,0.14534737903306297,1.2062268323544068,1.2062268323544068,7.924246530914563,2.0545894565008713,0.5364580376723178
139,100.0,0.07,0.0,assembly_end,0.02,0.02,1,inward_flux_median,1.2641178246418958,1.2641178246418958,1.0,80.89393417655297,-0.3857595810813307,2.685696573296536,0.23372856283130528,0.09549280886967777,0.8331267771885511,0.8331267771885511,3.204183737337394,1.2641178246418958,0.46084954854350196
139,100.0,0.07,0.0,final,2.0,2.0,100,hernquist_radius,2.0545894565008713,12.870637396137889,1.0,106.46865748807546,-0.04322220829738074,5.092125882465845,0.31644681943023995,0.038266845348410725,1.3493833915248774,1.3493833915248774,46.4798460895774,2.0545894565008713,0.21186736721476407
139,100.0,0.07,0.0,final,2.0,2.0,100,inward_flux_median,12.870637396137889,12.870637396137889,1.0,3.791348391651954,-1.5336939317344302,4.394708517668062,1.9595823888786361,1.2451446326737914,5.025418637037177,5.025418637037177,8.205554494034903,12.870637396137889,1.3009097468132966
140,100.0,0.07,0.05,mid_assembly,0.025,0.02,1,hernquist_radius,2.0545894565008713,0.5330740665732333,0.352,47.32121235475317,-0.03159688608478436,3.0147267671763016,0.5212514628347076,0.14542522715881773,1.2074835074550525,1.2074835074550525,63.580999213759156,2.0545894565008713,0.5367823184814869
140,100.0,0.07,0.05,mid_assembly,0.025,0.02,1,inward_flux_median,0.5330740665732333,0.5330740665732333,0.352,201.1127201155792,-0.07586884242946834,2.1616924078888,0.18214193547448865,0.047721065636469065,0.43192953216047936,0.43192953216047936,6.870220490837495,0.5330740665732333,0.3631285728434947
140,100.0,0.07,0.05,assembly_end,0.05,0.06,3,hernquist_radius,2.0545894565008713,1.4081942126045655,1.0,47.30071344136626,-0.4353848192508024,3.051957067879332,0.35802378835500015,0.1437134645025299,1.1868181178799004,1.1868181178799004,4.614220571059127,2.0545894565008713,0.5303490855559779
140,100.0,0.07,0.05,assembly_end,0.05,0.06,3,inward_flux_median,1.4081942126045655,1.4081942126045655,1.0,71.98953795563637,-0.6060700192742131,2.8127989379378726,0.25593164645675587,0.10245555136740692,0.8816590522137177,0.8816590522137177,2.2718849372380303,1.4081942126045655,0.46644528516749084
140,100.0,0.07,0.05,final,2.0,2.0,100,hernquist_radius,2.0545894565008713,12.870637396137889,1.0,106.2102270326695,-0.044180517984405566,5.09105150573491,0.31664563505251625,0.03836805133254365,1.3465283445673215,1.3465283445673215,45.471662193345416,2.0545894565008713,0.2121697334196235
140,100.0,0.07,0.05,final,2.0,2.0,100,inward_flux_median,12.870637396137889,12.870637396137889,1.0,3.795976068978869,-1.5294906830506714,4.382379833615162,1.9620406857595323,1.2471252955886207,5.058623015915862,5.058623015915862,8.228104475220647,12.870637396137889,1.3037740741459969
