halo_mass_msun,formation_redshift,observation_redshift,seed_mass_msun,post_dark_burst_mass_msun,target_mass_msun,available_post_burst_time_myr,seed_only_required_activity,post_burst_required_activity,activity_reduction_factor,seed_only_feasible,post_burst_feasible,dark_burst_changes_feasibility
100000000.0,25.0,8.0,10000.0,50358.29312451757,100000.0,505.93350112779876,0.2269090792911841,0.06787003460139879,0.2991067383174371,True,True,False
100000000.0,25.0,8.0,10000.0,50358.29312451757,1000000.0,505.93350112779876,0.4538181585823682,0.29567610560704877,0.6515299135025322,True,True,False
100000000.0,25.0,8.0,10000.0,50358.29312451757,10000000.0,505.93350112779876,0.6807272378735523,0.5234821766126988,0.7690043052308972,True,True,False
100000000.0,25.0,6.0,10000.0,50358.29312451757,100000.0,797.4913291175774,0.14416006638779502,0.043057175637940995,0.2986761640502847,True,True,False
100000000.0,25.0,6.0,10000.0,50358.29312451757,1000000.0,797.4913291175774,0.28832013277559004,0.187578775903596,0.6505920141539173,True,True,False
100000000.0,25.0,6.0,10000.0,50358.29312451757,10000000.0,797.4913291175774,0.43248019916338504,0.332100376169251,0.7678972975217948,True,True,False
100000000.0,25.0,4.0,10000.0,50358.29312451757,100000.0,1404.8800619419167,0.08192220943338292,0.024441747845781726,0.2983531329884009,True,True,False
100000000.0,25.0,4.0,10000.0,50358.29312451757,1000000.0,1404.8800619419167,0.16384441886676585,0.10648058247963926,0.6498883710297547,True,True,False
100000000.0,25.0,4.0,10000.0,50358.29312451757,10000000.0,1404.8800619419167,0.24576662830014875,0.1885194171134968,0.767066783710206,True,True,False
100000000.0,30.0,11.0,10000.0,66854.67312127195,100000.0,312.6176688916249,0.3663326458685249,0.06446977078830231,0.17598696571377975,True,True,False
100000000.0,30.0,11.0,10000.0,66854.67312127195,1000000.0,312.6176688916249,0.7326652917370498,0.433146063112687,0.5911922783809734,True,True,False
100000000.0,30.0,11.0,10000.0,66854.67312127195,10000000.0,312.6176688916249,1.0989979376055745,0.8018223554370718,0.7295940492700381,False,True,True
100000000.0,30.0,8.0,10000.0,66854.67312127195,100000.0,536.0747120322217,0.2141983641021855,0.03759623240091397,0.1755206327485223,True,True,False
100000000.0,30.0,8.0,10000.0,66854.67312127195,1000000.0,536.0747120322217,0.428396728204371,0.2525937327402488,0.5896257279998329,True,True,False
100000000.0,30.0,8.0,10000.0,66854.67312127195,10000000.0,536.0747120322217,0.6425950923065564,0.4675912330795837,0.72766075975027,True,True,False
100000000.0,30.0,6.0,10000.0,66854.67312127195,100000.0,827.6325400220003,0.13892261636579503,0.024351857235193643,0.1752908048540717,True,True,False
100000000.0,30.0,6.0,10000.0,66854.67312127195,1000000.0,827.6325400220003,0.27784523273159006,0.1636101844621447,0.5888536681145754,True,True,False
100000000.0,30.0,6.0,10000.0,66854.67312127195,10000000.0,827.6325400220003,0.41676784909738507,0.30286851168909584,0.7267079558680769,True,True,False
100000000.0,30.0,4.0,10000.0,66854.67312127195,100000.0,1435.0212728463393,0.08020390877983935,0.01404466250025727,0.17511194546403008,True,True,False
100000000.0,30.0,4.0,10000.0,66854.67312127195,1000000.0,1435.0212728463393,0.1604078175596787,0.09436035207428754,0.5882528265131554,True,True,False
100000000.0,30.0,4.0,10000.0,66854.67312127195,10000000.0,1435.0212728463393,0.24061172633951802,0.17467604164831785,0.7259664535295306,True,True,False
