task_id,design,axis,axis_value,model_label,cross_section_model,sigma0_over_m_cm2_g,velocity_scale_km_s,halo_mass_msun,halo_redshift,halo_concentration,black_hole_seed_msun,scale_radius_over_rs,assembly_time_myr,initial_dynamical_time_myr,assembly_over_dynamical_time,r_min_over_reference_influence,cells,final_black_hole_mass_msun,growth_factor,reaches_1e7,time_to_1e7_msun_myr,dark_fraction_of_growth,initial_inner_lmfp_effective_sigma_cm2_g,final_inner_lmfp_effective_sigma_cm2_g,initial_inner_smfp_effective_sigma_cm2_g,final_inner_smfp_effective_sigma_cm2_g,mass_budget_residual_code,steps
147,latin_hypercube,joint,27.0,vd_low_transport,rutherford,30.0,10.0,1492437771.645183,19.139706575553696,6.521935679819586,1248.860350338718,0.04744641886534283,1.7166039840834981,1.9943416743067772,0.8607371576288104,0.20833333333333334,263,1314.0066651719003,1.0521646113718905,False,nan,0.9980607905715995,1.7637408165100825,0.00164418175775154,1.0752794523889642,0.0006895108229928306,2.930988785010413e-14,707809
148,latin_hypercube,joint,28.0,vd_low_transport,rutherford,30.0,10.0,536870947.6626914,20.684579991140417,4.416168409487867,39782.06679282038,0.07068391480696036,1.1691385444099063,2.8934242896841376,0.40406743960027236,0.20833333333333334,244,68598.54525318883,1.724358505817226,False,nan,0.9891730924833505,0.03357256190368111,0.009288246291464634,0.015565921220839697,0.0040970024322173875,4.04121180963557e-14,511676
149,latin_hypercube,joint,29.0,vd_low_transport,rutherford,30.0,10.0,6007398042.836182,16.703238595564557,10.422279526948145,2055.749150298687,0.04385871888791213,0.8441247796190638,1.3060131884257558,0.6463371021823725,0.20833333333333334,289,2181.328747339159,1.0610870236878007,False,nan,0.9961680889849734,0.3463116952978377,0.00017348530019414696,0.1831909762067755,6.947466677355856e-05,3.126388037344441e-13,3509128
150,latin_hypercube,joint,30.0,vd_low_transport,rutherford,30.0,10.0,102181586.23653835,21.06035393475616,8.784217711398037,609.7499521608906,0.06459856746249386,0.41090354305567933,1.2650976515860657,0.3247998623193438,0.20833333333333334,214,626.0666836976873,1.026759709416904,False,nan,0.9972452499005632,7.17672432435893,0.00748429642420944,5.243186167990502,0.0032775118025089064,1.4210854715202004e-14,119454
151,latin_hypercube,joint,31.0,vd_low_transport,rutherford,30.0,10.0,3062870475.7730317,23.056694617024583,9.936903218459074,631.8532976262148,0.07631026880743556,0.9808914759748725,0.9564417814752153,1.0255631811294839,0.20833333333333334,277,652.1577039844474,1.0321346844821628,False,nan,0.9979715756002887,1.709702555311337,0.0005026810439592688,1.0389298724364395,0.00020529278275503571,1.0480505352461478e-13,2209110
152,latin_hypercube,joint,32.0,vd_low_transport,rutherford,30.0,10.0,4520332463.4454975,29.755874941755536,4.676767437226822,26113.64444576148,0.008430353579801824,0.26318947834882944,0.5484186491989054,0.47990614238461743,0.20833333333333334,284,32083.1639932319,1.2285977187086705,False,nan,0.9801682088040921,0.0035593039563323638,1.919925405414117e-05,0.001523633792746053,7.451543234719141e-06,2.5357493882438575e-13,11551869
153,latin_hypercube,joint,33.0,vd_low_transport,rutherford,30.0,10.0,4607378927.866015,26.38605545076963,6.980741021110502,337.8242048751756,0.06070000195361138,1.2952229041480436,1.2039593908621906,1.0758028169210063,0.20833333333333334,284,347.7918075976922,1.0295052947026089,False,nan,0.9989467669762203,2.261546006104994,0.0003282898816731869,1.416654071277138,0.00013296711875988867,2.9531932455029164e-13,3451549
154,latin_hypercube,joint,34.0,vd_low_transport,rutherford,30.0,10.0,1329674503.6287916,25.637513204793017,6.409156476656941,89780.07049735737,0.019483729856560685,0.7408909542447852,0.7575363841172091,0.9780268905607464,0.20833333333333334,261,187408.8766044954,2.0874218027041054,False,nan,0.9742071718680092,0.0022138243277109297,3.696883388540423e-05,0.0009354578704553287,1.4466859163949139e-05,1.425526363618701e-13,4440336
155,latin_hypercube,joint,35.0,vd_low_transport,rutherford,30.0,10.0,307346769.01869756,28.064181290205518,8.59545751168109,1867.9413667295266,0.03836629186951752,0.6361787309545632,0.7177427464720567,0.8863603764462857,0.20833333333333334,234,2023.392796079623,1.0832207220841559,False,nan,0.9971878708058606,2.046571354625782,0.0002373471370731735,1.267838930238171,9.556568978362494e-05,2.1405099914773018e-13,837929
156,latin_hypercube,joint,36.0,vd_low_transport,rutherford,30.0,10.0,1033564496.1575968,26.59508264858296,7.050260241685844,131.95918141617133,0.005031905707675859,0.4937278329369056,0.34226226201840093,1.4425424235359068,0.20833333333333334,257,134.21877845229304,1.0171234544794228,False,nan,0.999102858046108,8.050280769702276,4.157075324274212e-06,5.991420020658777,1.5871387393577414e-06,2.8399504969911504e-12,5802140
157,latin_hypercube,joint,37.0,vd_low_transport,rutherford,30.0,10.0,9548965411.682337,29.169930051195397,8.647997511309342,222.36340920579767,0.005363285769469234,0.6098220543399528,0.2345589136309174,2.599867320751317,0.20833333333333334,298,229.2759568179949,1.0310867135779505,False,nan,0.999172859838841,1.8655967265045108,1.3586142201129844e-07,1.1441865906704047,5.050942340710823e-08,2.1223911517154193e-11,51228586
158,latin_hypercube,joint,38.0,vd_low_transport,rutherford,30.0,10.0,5167149496.439302,18.683734276842998,10.24362197505718,6591.744735342204,0.03330456372973718,1.5479290311042881,0.9488466281024796,1.631379598407663,0.20833333333333334,286,7607.855586082307,1.1541489987153382,False,nan,0.9955477394021827,0.06142550623200631,9.800717808012424e-05,0.029295359471603125,3.888926311003109e-05,2.877698079828406e-13,3793026
159,latin_hypercube,joint,39.0,vd_low_transport,rutherford,30.0,10.0,196514665.308962,23.88844298878847,9.424653339692771,251.35932048995846,0.0617617040808209,1.1498596272602186,0.9694658020870283,1.186075491043465,0.20833333333333334,226,254.72416079291207,1.0133865746310688,False,nan,0.9982409967092598,7.250527411517293,0.0036219352381714914,5.305702351701784,0.0015512174646912825,2.1316282072803006e-14,205212
160,latin_hypercube,joint,40.0,vd_low_transport,rutherford,30.0,10.0,146002002.5042165,16.23740369143555,9.274991767598284,67794.19877083761,0.0688800051573276,1.4213830724552465,1.7037278492971766,0.8342782405309609,0.20833333333333334,220,137721.8246685146,2.031469169420394,False,nan,0.9865216356669768,0.0808505147900852,0.005110889146799185,0.039104747329555,0.002211306470904637,1.3322676295501878e-14,166425
161,latin_hypercube,joint,41.0,vd_low_transport,rutherford,30.0,10.0,424814479.89187706,21.259789892640242,9.725149008647378,3069.4460847779123,0.05764919752362973,1.6516916355778817,1.1030547668926498,1.497379536494606,0.20833333333333334,240,3423.2517599020275,1.1152669456807593,False,nan,0.9975479424041362,1.353729280563776,0.003360631512849538,0.8033163088627513,0.001436244894908497,3.375077994860476e-14,305087
162,latin_hypercube,joint,42.0,vd_low_transport,rutherford,30.0,10.0,185782787.6727507,28.160034817867967,5.425839990495229,161.91120980443264,0.013447145192956589,1.42469883477013,0.6501470706272205,2.191348541178031,0.20833333333333334,225,164.0459057543929,1.0131843616790874,False,nan,0.998958314754987,10.078731311106136,0.00023694782170909675,7.795671778068792,9.540205863275126e-05,1.5987211554602254e-14,567965
163,latin_hypercube,joint,43.0,vd_low_transport,rutherford,30.0,10.0,3909295668.763564,22.6256655678839,7.857159415725045,192.5502387002521,0.008202974527285497,1.4519473359074047,0.4394404833985507,3.3040818740192415,0.20833333333333334,281,197.5744975446853,1.026093236125532,False,nan,0.9993649606804027,4.661073161549632,8.541106115494782e-06,3.195029556762565,3.2847790787505237e-06,1.7692514120426495e-12,6960295
164,latin_hypercube,joint,44.0,vd_low_transport,rutherford,30.0,10.0,2523823204.4462113,27.495120089362075,7.536366152640133,10235.377574678696,0.009654933148963957,0.6511374249085298,0.3807015973071095,1.7103616835714546,0.20833333333333334,273,13727.392325168086,1.3411710730758273,False,nan,0.9943492036641852,0.03634191663638506,2.74099472499432e-06,0.016909186038306157,1.042419986612939e-06,5.767830657532613e-12,10613565
165,latin_hypercube,joint,45.0,vd_low_transport,rutherford,30.0,10.0,495956440.4739831,26.143033001686653,5.162041317581045,22394.02693309123,0.007539754154370641,0.5208837949094722,0.5502366345146876,0.9466541524791333,0.20833333333333334,243,28537.15133142367,1.2743197736024359,False,nan,0.9860248355691018,0.06325919686077411,4.9500234511536116e-05,0.030214127328811978,1.944720551376307e-05,1.603162047558726e-13,1809326
166,latin_hypercube,joint,46.0,vd_low_transport,rutherford,30.0,10.0,6786491900.717426,24.47383384594516,8.148274223646855,48873.38797002918,0.05100367158881352,0.8855806876942346,1.1161423739657987,0.7934298601599108,0.20833333333333334,291,74468.21477288632,1.5236965937076585,False,nan,0.9807522104309961,0.0010391942115040213,0.00012296467295494268,0.00043106776608401565,4.896594446819438e-05,1.8038903704109543e-12,9436512
167,latin_hypercube,joint,47.0,vd_low_transport,rutherford,30.0,10.0,5256307022.907926,28.97517152017864,10.696437068375301,18066.930255091775,0.023919209960850035,1.0943562537894043,0.38928235779951215,2.8112146154669015,0.20833333333333334,287,26046.453518408412,1.4416645855522567,False,nan,0.9925787631614938,0.005851961378332167,1.91664678576612e-05,0.0025425610578130955,7.4386662796943525e-06,1.8562928971732617e-12,11115573
168,latin_hypercube,joint,48.0,vd_low_transport,rutherford,30.0,10.0,966157313.6495942,22.873107326009148,5.097834719231581,189.02400686701475,0.005694743231226976,0.3028171196392691,0.6199990540439174,0.48841545428844985,0.20833333333333334,255,192.86454540522797,1.0203177289587093,False,nan,0.9988509536780064,8.775629944014483,3.323436282154626e-05,6.626108708152243,1.2987341591943873e-05,1.2656542480726785e-13,2587566
169,latin_hypercube,joint,49.0,vd_low_transport,rutherford,30.0,10.0,1413544973.1163852,25.32870649736666,5.756657831815194,710.1977222022729,0.017298079620604517,1.3245881577426883,0.8177699094574423,1.6197565383904864,0.20833333333333334,262,739.0509730528763,1.0406270675737055,False,nan,0.9983780338015044,2.4673775933582553,0.00025269897687194015,1.5610028437187629,0.00010186079221604097,1.270095140171179e-13,1698817
170,latin_hypercube,joint,50.0,vd_low_transport,rutherford,30.0,10.0,8183790324.966359,16.984272998611665,10.053446086238012,4627.03323845578,0.006557880285269896,0.43534053473941237,0.43524568536531383,1.0002179214574383,0.20833333333333334,295,5213.615354855572,1.1267728339456575,False,nan,0.9947254210060013,0.0762105344112146,4.0322220270899215e-06,0.03674692760798608,1.539019927358047e-06,3.836042594684841e-12,14091357
171,latin_hypercube,joint,51.0,vd_low_transport,rutherford,30.0,10.0,8994073190.742374,20.197243492110662,7.283077231030182,466.4605919394518,0.017937151741511902,1.0055029117100585,0.8775862363621828,1.1457596644611505,0.20833333333333334,297,481.4565564544708,1.0321484060479122,False,nan,0.9985147872492629,1.3236919997824885,2.9699997677974995e-05,0.7837580891966083,1.1589386187373064e-05,1.084465850453853e-12,8648547
172,latin_hypercube,joint,52.0,vd_low_transport,rutherford,30.0,10.0,2861576085.2091026,27.713627267163435,4.557730801099044,103.64113284136722,0.007991552446946971,0.9447842208083518,0.6087763544581467,1.5519397458353577,0.20833333333333334,275,105.99677735537374,1.022728857254118,False,nan,0.9995324144230897,7.700323714126346,3.899907874399669e-05,5.68951555962718,1.527216496952208e-05,4.525269048372138e-13,5401312
173,latin_hypercube,joint,53.0,vd_low_transport,rutherford,30.0,10.0,6400033223.363182,27.152359879412884,4.820072340607635,2415.763337966562,0.010690023086095115,0.5647190974699453,0.6900731960073951,0.8183466634224893,0.20833333333333334,290,2612.211045194861,1.0813191028031977,False,nan,0.9961779168619995,0.1335053734332488,2.21185759303073e-05,0.06639155974535317,8.599284061486962e-06,3.8546943414985435e-13,11098165
174,latin_hypercube,joint,54.0,vd_low_transport,rutherford,30.0,10.0,2677266821.0159945,17.727048529941154,6.023703011648516,118.54505284302822,0.014423729720082384,0.34993809095010886,1.1648337367247341,0.30041891809732496,0.20833333333333334,274,120.74818140589332,1.0185847364358795,False,nan,0.9992247727689493,9.430480648530434,0.00014582743773536197,7.2092202788866775,5.823039522262127e-05,8.304468224196171e-14,2519136
175,latin_hypercube,joint,55.0,vd_low_transport,rutherford,30.0,10.0,213382668.31095725,17.20155161260713,7.952930142634812,896.4629185858363,0.005606873507446464,1.6002695908768687,0.5522381114910151,2.897789119545229,0.20833333333333334,227,933.8813061691916,1.0417400282907212,False,nan,0.9982054785080204,6.574331956732471,7.488686802346891e-05,4.737874233112209,2.9595078542563282e-05,4.618527782440651e-14,500737
176,latin_hypercube,joint,56.0,vd_low_transport,rutherford,30.0,10.0,4149602278.296378,29.976472349156353,9.770111832743778,10405.124238480943,0.026632664355171528,1.2715879804594599,0.44229974095522334,2.874946247341778,0.20833333333333334,282,13147.5435665259,1.263564304009245,False,nan,0.9946367081783928,0.018050436161786674,3.783785898680576e-05,0.008157151740057747,1.4811481445791628e-05,2.015276834299584e-12,7498194
177,latin_hypercube,joint,57.0,vd_low_transport,rutherford,30.0,10.0,2094694929.1385748,22.359290343318172,10.584404783206537,35629.22814420115,0.00721667838727271,1.6937901813265581,0.2882553165321564,5.876006734944668,0.20833333333333334,270,82783.74232761649,2.323478409146789,False,nan,0.9901037235100458,0.007978115152695874,9.653295002710412e-07,0.003501136463821376,3.6387998828970095e-07,1.9344525981068728e-12,10300045
178,latin_hypercube,joint,58.0,vd_low_transport,rutherford,30.0,10.0,915829176.116028,26.8374356259621,10.956875608884282,76227.02740580199,0.038266009122837966,1.0499821691859914,0.5675135279820419,1.8501447409007252,0.20833333333333334,254,2400327.4393993597,31.48919118439426,False,nan,0.985784747206739,0.004158120846302089,1.6795852436484604e-05,0.0017879993327490037,6.50842325064987e-06,4.0323300254385686e-13,4264401
179,latin_hypercube,joint,59.0,vd_low_transport,rutherford,30.0,10.0,811222984.4207741,21.680144057364267,5.691395415031782,21781.725793612957,0.010940289796213216,0.9644909478827778,0.7960023074244068,1.2116685327251664,0.20833333333333334,252,32836.08072373433,1.5075059265213429,False,nan,0.9911957467710589,0.052456510566747674,6.857013955831751e-05,0.024825604786457706,2.7063823207745408e-05,1.3677947663381929e-13,1743681
180,latin_hypercube,joint,60.0,vd_low_transport,rutherford,30.0,10.0,3343372104.003628,23.599137000762532,9.056748358665686,13409.05824822093,0.02827938389710879,1.5720029633945847,0.7113744680252442,2.2098107734431647,0.20833333333333334,278,18035.731118308926,1.3450408510755665,False,nan,0.9946960210816905,0.022036726437091675,9.642343479178363e-05,0.010037647244493379,3.825126767324841e-05,1.0409451078885468e-12,3871090
181,latin_hypercube,joint,61.0,vd_low_transport,rutherford,30.0,10.0,587246984.97561,28.40907626036891,5.974631222818911,861.165012368047,0.03658888862592026,1.5383144911800795,1.0517849045810552,1.4625751752853096,0.20833333333333334,246,898.0280248044515,1.0428059801628935,False,nan,0.9982779529789554,3.0687965921677924,0.0016999432937213502,1.9924297445762513,0.0007134866004045486,1.8207657603852567e-14,593459
182,latin_hypercube,joint,62.0,vd_low_transport,rutherford,30.0,10.0,329904117.09611917,23.333510980919435,5.274739199303883,2618.7048779265697,0.011823398828005068,0.7001652887223236,0.818770592991053,0.8551422030981205,0.20833333333333334,235,2931.106378093719,1.1192961844614202,False,nan,0.9971038561616598,1.878977815176107,0.0002295203030926208,1.153276509608815,9.235946113409974e-05,3.197442310920451e-14,747983
183,latin_hypercube,joint,63.0,vd_low_transport,rutherford,30.0,10.0,1876143393.228209,21.824938209599097,11.527472581861566,5759.670552065668,0.03148383213797387,1.090006071506341,0.6338615122990519,1.7196281054402986,0.20833333333333334,268,6807.89583892822,1.1819939660414454,False,nan,0.9959651853272854,0.16485594944029944,0.00017184991570139293,0.08302099575171712,6.880877776913272e-05,4.0678571622265736e-13,2190133
184,main_effect,baseline,0.0,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,8.0,100000.0,0.02,1.25,0.4701314950984624,2.658830588957256,0.20833333333333334,256,5801334.463004611,58.01334463004611,False,nan,0.9793010386372599,0.07468676643086462,0.0011839296070282784,0.03597454321452159,0.0004925875946079209,4.796163466380676e-13,9908597
185,main_effect,halo_mass_msun,100000000.0,vd_matched_transport,rutherford,30.0,30.0,100000000.0,30.0,8.0,100000.0,0.02,1.25,0.4460527007069999,2.802359447703673,0.20833333333333334,213,1537548.2670840318,15.375482670840318,False,nan,0.9781035309427769,0.685441796216598,0.04656139689694933,0.3823153088291136,0.021911243810817937,2.1316282072803006e-14,585598
186,main_effect,halo_mass_msun,300000000.0,vd_matched_transport,rutherford,30.0,30.0,300000000.0,30.0,8.0,100000.0,0.02,1.25,0.4635165422742499,2.6967753812342035,0.20833333333333334,234,2823116.9007858387,28.231169007858387,False,nan,0.9784882198876381,0.24903495103677586,0.008582122422725259,0.12876059593585407,0.003775398059164697,3.9968028886505635e-14,2208674
187,main_effect,halo_mass_msun,3000000000.0,vd_matched_transport,rutherford,30.0,30.0,3000000000.0,30.0,8.0,100000.0,0.02,1.25,0.4720741072366319,2.647889347960838,0.20833333333333334,276,10958662.062190037,109.58662062190037,True,1.73,0.9804073859246708,0.023263465796463843,0.0001519892253228124,0.010619769621587649,6.073216294847801e-05,5.331735053459852e-12,38445073
188,main_effect,halo_mass_msun,10000000000.0,vd_matched_transport,rutherford,30.0,30.0,10000000000.0,30.0,8.0,100000.0,0.02,1.25,0.4727597322421786,2.6440492172875416,0.20833333333333334,299,18811380.346904658,188.1138034690466,True,1.28,0.985794383753225,0.006120747288574524,1.4883880955854042e-05,0.0026630998040821593,5.759431383784605e-06,3.40500960760437e-11,129109611
189,main_effect,halo_redshift,15.0,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,15.0,8.0,100000.0,0.02,1.25,1.2676008115224375,0.9861148625320788,0.20833333333333334,256,3071949.958525105,30.71949958525105,False,nan,0.9829877969202946,0.20320537829698204,0.007308896780613527,0.10367897166818778,0.003198218700150753,1.1102230246251565e-12,2427245
190,main_effect,halo_redshift,20.0,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,20.0,8.0,100000.0,0.02,1.25,0.843136347834023,1.4825597345093593,0.20833333333333334,256,4204391.991124896,42.04391991124896,False,nan,0.9811617346952249,0.13559041487750398,0.0033381663578792276,0.06748956669652592,0.001426373946815651,1.1164402735630574e-12,4472441
191,main_effect,halo_redshift,25.0,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,25.0,8.0,100000.0,0.02,1.25,0.6120555640759183,2.042298237885069,0.20833333333333334,256,5087495.0018011,50.874950018011,False,nan,0.9800631251156715,0.09799851032652152,0.0018711070115287303,0.0478900311594538,0.0007872234327074955,1.2656542480726785e-12,6980831
192,main_effect,halo_concentration,4.0,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,4.0,100000.0,0.02,1.25,1.0483807455636656,1.192314915444134,0.20833333333333334,256,3613945.5927036046,36.139455927036046,False,nan,0.9831572505126748,0.07476894738695794,0.004649393613919241,0.03601617528528019,0.0020058830394035195,4.3431924723336124e-13,6885750
193,main_effect,halo_concentration,6.0,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,6.0,100000.0,0.02,1.25,0.6609746672043245,1.8911466082157615,0.20833333333333334,256,4912171.791404852,49.12171791404852,False,nan,0.9806153762022681,0.07473121947718743,0.0020133272739734785,0.03599706234253676,0.0008486455411595539,6.981082378842984e-13,8722491
194,main_effect,halo_concentration,10.0,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,10.0,100000.0,0.02,1.25,0.35854597483757167,3.486303257389166,0.20833333333333334,256,6484000.071214483,64.84000071214483,False,nan,0.9784258926461361,0.07463626796558025,0.0008015334557495969,0.03594896258986671,0.0003305612135456662,1.3367085216486885e-12,10790346
195,main_effect,halo_concentration,12.0,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,12.0,100000.0,0.02,1.25,0.28622768816469063,4.3671526259918325,0.20833333333333334,256,7036849.53813938,70.3684953813938,False,nan,0.9777624376111477,0.07458022137473201,0.0005891039497155293,0.03592057274655123,0.0002413679902583333,6.03073146976385e-13,11495340
196,main_effect,black_hole_seed_msun,100.0,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,8.0,100.0,0.02,1.25,0.4730515371337043,2.6424182184756275,0.20833333333333334,256,105.36083215283043,1.0536083215283043,False,nan,0.9998173161406353,22.547590516285407,0.0010876981046566707,20.729436552268485,0.0004516600155370118,1.6839862837514374e-12,8189797
197,main_effect,black_hole_seed_msun,1000.0,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,8.0,1000.0,0.02,1.25,0.47302498708575064,2.6425665326922747,0.20833333333333334,256,1127.2381900844096,1.1272381900844095,False,nan,0.999122567017921,12.280288385343036,0.001093920819997541,9.853516164528624,0.0004543036739852595,6.190603585309873e-13,8330547
198,main_effect,black_hole_seed_msun,10000.0,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,8.0,10000.0,0.02,1.25,0.4727597322421786,2.6440492172875416,0.20833333333333334,256,15740.724381008995,1.5740724381008995,False,nan,0.9963234760194614,1.7724539567074111,0.001143017228806662,1.081154116846938,0.00047517590677254235,5.293543381412746e-13,9084087
199,main_effect,black_hole_seed_msun,20000.0,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,8.0,20000.0,0.02,1.25,0.47246552735997954,2.6456956700834677,0.20833333333333334,256,51161.54578286217,2.5580772891431085,False,nan,0.9933291458045956,0.7558915217507128,0.0011676935960382316,0.4251230618375568,0.000485675793096738,8.499867476530198e-13,9401966
200,main_effect,black_hole_seed_msun,30000.0,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,8.0,30000.0,0.02,1.25,0.4721718710582688,2.647341098906213,0.20833333333333334,256,149120.20084847003,4.970673361615668,False,nan,0.9875344423088711,0.4388670480873529,0.0011755469928392006,0.23623995347847837,0.0004890187213341909,3.5704772471945034e-13,9531993
201,main_effect,black_hole_seed_msun,40000.0,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,8.0,40000.0,0.02,1.25,0.47187876163433856,2.6489855056639144,0.20833333333333334,256,5816566.318686071,145.41415796715177,False,nan,0.9797130345951139,0.29318038071714725,0.0011793125588392718,0.15327600265999253,0.0004906218139658072,3.6859404417555197e-13,9654138
202,main_effect,scale_radius_over_rs,0.005,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,8.0,100000.0,0.005,1.25,0.23456081450149624,5.329108370707957,0.20833333333333334,256,3157429.308632174,31.57429308632174,False,nan,0.9767494769941898,0.07468676643086462,0.0003545666177932086,0.03597454321452159,0.0001438186321001129,6.918909889463976e-13,8582877
203,main_effect,scale_radius_over_rs,0.01,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,8.0,100000.0,0.01,1.25,0.31180805870254225,4.00887650306842,0.20833333333333334,256,4535274.240956232,45.35274240956232,False,nan,0.9778062102577151,0.07468676643086462,0.0006951232755274862,0.03597454321452159,0.00028579743700949507,6.652456363553938e-13,9454380
204,main_effect,scale_radius_over_rs,0.04,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,8.0,100000.0,0.04,1.25,0.7289531176568492,1.714787919445364,0.20833333333333334,256,6224429.530013924,62.24429530013924,False,nan,0.9820165358802979,0.07468676643086462,0.002006379528104989,0.03597454321452159,0.0008456418348592712,3.810285420513537e-13,9168199
205,main_effect,scale_radius_over_rs,0.08,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,8.0,100000.0,0.08,1.25,0.8489391763851156,1.472425863679244,0.20833333333333334,256,4480118.72776164,44.8011872776164,False,nan,0.987900098168149,0.07468676643086462,0.0057637335596941,0.03597454321452159,0.0025030390178672397,1.3375967000683886e-12,6180060
206,main_effect,assembly_time_myr,0.25,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,8.0,100000.0,0.02,0.25,0.4701314950984624,0.5317661177914511,0.20833333333333334,256,5169738.572620256,51.69738572620256,False,nan,0.9744856639341777,0.07468676643086462,0.0013792799363844244,0.03597454321452159,0.0005759460905649797,2.6343371928305714e-12,10726191
207,main_effect,assembly_time_myr,0.5,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,8.0,100000.0,0.02,0.5,0.4701314950984624,1.0635322355829022,0.20833333333333334,256,5601221.247070018,56.012212470700184,False,nan,0.9750444648542143,0.07468676643086462,0.0012413123858687665,0.03597454321452159,0.000517036556093926,1.9024781749976682e-12,10959874
208,main_effect,assembly_time_myr,0.75,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,8.0,100000.0,0.02,0.75,0.4701314950984624,1.5952983533743534,0.20833333333333334,256,5811079.776280677,58.11079776280677,False,nan,0.9764328283838398,0.07468676643086462,0.0011815109161007868,0.03597454321452159,0.0004915577727673279,9.64561763794336e-13,10743912
209,main_effect,assembly_time_myr,1.0,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,8.0,100000.0,0.02,1.0,0.4701314950984624,2.1270644711658044,0.20833333333333334,256,5861426.191050667,58.61426191050667,False,nan,0.9779076785522872,0.07468676643086462,0.0011677107421009733,0.03597454321452159,0.00048568309093322107,1.3704593015972932e-12,10359370
210,main_effect,assembly_time_myr,1.5,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,8.0,100000.0,0.02,1.5,0.4701314950984624,3.190596706748707,0.20833333333333334,256,5661231.679468752,56.612316794687516,False,nan,0.98056241644692,0.07468676643086462,0.0012235885702978565,0.03597454321452159,0.000509481613090948,4.947153797729698e-13,9438242
211,main_effect,assembly_time_myr,1.75,vd_matched_transport,rutherford,30.0,30.0,1000000000.0,30.0,8.0,100000.0,0.02,1.75,0.4701314950984624,3.722362824540158,0.20833333333333334,256,5459557.915837394,54.595579158373944,False,nan,0.9816666161564573,0.07468676643086462,0.0012841718474212018,0.03597454321452159,0.0005353180754510246,1.098676705169055e-12,8972847
212,latin_hypercube,joint,0.0,vd_matched_transport,rutherford,30.0,30.0,363986311.1441286,17.45054101270017,7.731458952345833,5189.671060060451,0.021466365331530575,0.34212100129501,1.1184047088360987,0.3059008949014963,0.20833333333333334,237,5919.189029918635,1.1405711385973056,False,nan,0.994495345218334,9.652305349083937,0.025450084550511398,7.408875962948634,0.011661050594376061,9.681144774731365e-14,817305
213,latin_hypercube,joint,1.0,vd_matched_transport,rutherford,30.0,30.0,251807452.8061012,18.964906236544167,11.420421989215692,387.43856700919684,0.07827918692926719,0.5369206997141529,1.0661433688133646,0.5036102229963261,0.20833333333333334,230,403.6467228981507,1.041834131315505,False,nan,0.9988903403768917,21.653012553092424,0.18805508826099418,19.69833950523214,0.09547933283364934,1.1546319456101628e-14,196031
214,latin_hypercube,joint,2.0,vd_matched_transport,rutherford,30.0,30.0,7300072597.978582,19.550738870083315,11.022119754494526,7259.258422489268,0.029606525691442336,1.3608066261268874,0.7542378187360068,1.8042142575234452,0.20833333333333334,293,7974.02594006193,1.0984628836684343,False,nan,0.992541331025186,0.8622126220342782,0.0026003073203800485,0.49051289146166815,0.0011034699696187372,4.565237077258644e-13,6444942
215,latin_hypercube,joint,3.0,vd_matched_transport,rutherford,30.0,30.0,3495812758.551744,22.11810369684752,11.14867704832373,1152.5527728723223,0.019046690701619864,0.4390903281412285,0.47660418204596977,0.9212892892720715,0.20833333333333334,279,1278.0117923965263,1.1088531670541582,False,nan,0.9985266448476647,8.148354933082837,0.00019188484875781622,6.076535819629688,7.697477123900171e-05,1.1160850021951774e-11,16342293
216,latin_hypercube,joint,4.0,vd_matched_transport,rutherford,30.0,30.0,727920048.1819899,18.12362802015318,10.32921357912742,64763.56789132588,0.006973562442957025,1.5097133127601117,0.37966764616148735,3.976407597601751,0.20833333333333334,250,189253.17118174638,2.922216569342129,False,nan,0.9823082053755829,0.39606770226331317,0.0014713651381692634,0.21157043189677285,0.0006153582375232456,2.682298827494378e-13,2538237
